Spikeling Vm,Stimulus,Total Current Input,Synapse 1 Vm,Synapse 1 Input,Synapse 2 Vm,Synapse 2 Input
-75.35,0.0,40.01,-93.0,37.6,-96.0,0.0
-75.38,0.0,41.82,-93.0,37.41,-95.0,0.0
-75.41,0.0,41.68,-93.0,37.23,-95.0,0.0
-75.65,0.0,39.49,-93.0,37.04,-96.0,0.0
-75.77,0.0,40.3,-93.0,36.86,-96.0,0.0
-75.69,0.0,42.11,-93.0,36.67,-95.0,0.0
-75.95,0.0,38.72,-93.0,36.49,-96.0,0.0
-76.09,0.0,39.53,-93.0,36.31,-96.0,0.0
-76.03,0.0,41.34,-93.0,36.12,-95.0,0.0
-76.3,0.0,37.96,-93.0,35.94,-96.0,0.0
-76.55,0.0,37.77,-93.0,35.76,-96.0,0.0
-76.38,0.0,41.59,-93.0,35.58,-95.0,0.0
-76.64,0.0,37.41,-93.0,35.41,-96.0,0.0
-76.77,0.0,38.28,-93.0,35.23,-96.0,0.0
-76.7,0.0,40.1,-93.0,35.05,-95.0,0.0
-76.94,0.0,36.92,-93.0,34.88,-96.0,0.0
-77.17,0.0,36.74,-93.0,34.7,-96.0,0.0
-76.97,0.0,40.56,-93.0,34.53,-95.0,0.0
-77.21,0.0,36.39,-93.0,34.36,-96.0,0.0
-77.33,0.0,37.21,-93.0,34.19,-96.0,0.0
-77.22,0.0,39.24,-93.0,34.01,-95.0,0.0
-77.43,0.0,36.06,-93.0,33.84,-96.0,0.0
-77.53,0.0,36.89,-93.0,33.68,-96.0,0.0
-77.42,0.0,38.71,-93.0,33.51,-95.0,0.0
-77.62,0.0,35.74,-93.0,33.34,-96.0,0.0
-77.69,0.0,36.63,-93.0,33.17,-96.0,0.0
-77.56,0.0,38.46,-93.0,33.01,-95.0,0.0
-77.76,0.0,35.29,-93.0,32.84,-96.0,0.0
-77.84,0.0,36.12,-93.0,32.68,-96.0,0.0
-77.71,0.0,37.95,-93.0,32.51,-95.0,0.0
-77.91,0.0,34.78,-93.0,32.35,-96.0,0.0
-78.02,0.0,35.41,-93.0,32.19,-96.0,0.0
-77.92,0.0,37.24,-93.0,32.03,-95.0,0.0
-78.13,0.0,34.08,-93.0,31.87,-96.0,0.0
-78.23,0.0,34.91,-93.0,31.71,-96.0,0.0
-78.15,0.0,36.55,-93.0,31.55,-95.0,0.0
-78.37,0.0,33.44,-93.0,31.39,-96.0,0.0
-78.48,0.0,34.28,-93.0,31.24,-96.0,0.0
-78.38,0.0,36.12,-93.0,31.08,-95.0,0.0
-78.6,0.0,32.96,-93.0,30.92,-96.0,0.0
-78.59,0.0,34.8,-93.0,30.77,-96.0,0.0
-78.6,0.0,34.64,-93.0,30.62,-95.0,0.0
-78.81,0.0,32.49,-93.0,30.46,-96.0,0.0
-78.8,0.0,34.33,-93.0,30.31,-95.0,0.0
-78.8,0.0,34.17,-93.0,30.16,-95.0,0.0
-79.0,0.0,32.02,-93.0,30.01,-96.0,0.0
-78.97,0.0,34.06,-93.0,29.86,-95.0,0.0
-78.94,0.0,33.91,-93.0,29.71,-95.0,0.0
-79.12,0.0,31.81,-93.0,29.56,-96.0,0.0
-78.99,0.0,34.66,-93.0,29.41,-95.0,0.0
-79.07,0.0,32.51,-93.0,29.27,-96.0,0.0
-79.26,0.0,31.36,-93.0,29.12,-96.0,0.0
-79.12,0.0,34.21,-93.0,28.97,-95.0,0.0
-79.31,0.0,31.06,-93.0,28.83,-96.0,0.0
-79.48,0.0,30.91,-93.0,28.69,-96.0,0.0
-79.23,0.0,34.76,-93.0,28.54,-95.0,0.0
-79.42,0.0,30.61,-93.0,28.4,-96.0,0.0
-79.62,0.0,30.26,-93.0,28.26,-96.0,0.0
-79.39,0.0,34.12,-93.0,28.12,-95.0,0.0
-79.59,0.0,30.02,-93.0,27.98,-96.0,0.0
-79.77,0.0,29.88,-93.0,27.84,-96.0,0.0
-79.54,0.0,33.74,-93.0,27.7,-95.0,0.0
-79.74,0.0,29.59,-93.0,27.56,-96.0,0.0
-79.92,0.0,29.45,-92.0,27.42,-96.0,0.0
-79.68,0.0,33.31,-92.0,27.28,-95.0,0.0
-79.87,0.0,29.17,-92.0,27.15,-96.0,0.0
-80.05,0.0,29.03,-92.0,27.01,-96.0,0.0
-79.91,0.0,31.89,-92.0,26.88,-95.0,0.0
-80.09,0.0,28.75,-92.0,26.74,-96.0,0.0
-80.25,0.0,28.62,-92.0,26.61,-96.0,0.0
-80.1,0.0,31.48,-92.0,26.47,-95.0,0.0
-80.16,0.0,29.39,-92.0,26.34,-96.0,0.0
-80.33,0.0,28.26,-92.0,26.21,-96.0,0.0
-80.17,0.0,31.12,-92.0,26.08,-95.0,0.0
-80.24,0.0,28.99,-92.0,25.95,-96.0,0.0
-80.41,0.0,27.85,-92.0,25.82,-96.0,0.0
-80.16,0.0,31.72,-92.0,25.69,-95.0,0.0
-80.35,0.0,27.59,-92.0,25.56,-96.0,0.0
-80.51,0.0,27.46,-92.0,25.43,-96.0,0.0
-80.26,0.0,31.32,-92.0,25.31,-95.0,0.0
-80.45,0.0,27.19,-92.0,25.18,-96.0,0.0
-80.61,0.0,27.06,-92.0,25.05,-96.0,0.0
-80.46,0.0,29.93,-92.0,24.93,-95.0,0.0
-80.53,0.0,27.81,-92.0,24.8,-96.0,0.0
-80.68,0.0,26.93,-92.0,24.68,-96.0,0.0
-80.4,0.0,30.8,-92.0,24.56,-95.0,0.0
-80.57,0.0,26.68,-92.0,24.43,-96.0,0.0
-80.72,0.0,26.55,-92.0,24.31,-96.0,0.0
-80.55,0.0,29.42,-92.0,24.19,-95.0,0.0
-80.62,0.0,27.3,-92.0,24.07,-96.0,0.0
-80.77,0.0,26.17,-92.0,23.95,-96.0,0.0
-80.59,0.0,29.25,-92.0,23.83,-95.0,0.0
-80.64,0.0,27.12,-91.0,23.71,-96.0,0.0
-80.79,0.0,26.0,-91.0,23.59,-96.0,0.0
-80.62,0.0,28.88,-91.0,23.47,-95.0,0.0
-80.69,0.0,26.61,-91.0,23.36,-96.0,0.0
-80.85,0.0,25.49,-91.0,23.24,-96.0,0.0
-80.6,0.0,29.36,-91.0,23.12,-95.0,0.0
-80.79,0.0,25.24,-91.0,23.01,-96.0,0.0
-80.95,0.0,25.12,-91.0,22.89,-96.0,0.0
-80.69,0.0,29.0,-91.0,22.78,-95.0,0.0
-80.88,0.0,24.89,-91.0,22.66,-96.0,0.0
-81.06,0.0,24.57,-91.0,22.55,-96.0,0.0
-80.82,0.0,28.45,-91.0,22.44,-95.0,0.0
-81.02,0.0,24.33,-91.0,22.33,-96.0,0.0
-81.19,0.0,24.22,-91.0,22.21,-96.0,0.0
-80.94,0.0,28.15,-91.0,22.1,-95.0,0.0
-81.12,0.0,24.04,-91.0,21.99,-96.0,0.0
-81.29,0.0,23.92,-91.0,21.88,-96.0,0.0
-81.13,0.0,26.81,-91.0,21.77,-95.0,0.0
-81.1,0.0,25.7,-91.0,21.66,-95.0,0.0
-81.27,0.0,23.58,-91.0,21.56,-96.0,0.0
-81.11,0.0,26.68,-91.0,21.45,-95.0,0.0
-81.17,0.0,24.56,-91.0,21.34,-96.0,0.0
-81.33,0.0,23.45,-91.0,21.23,-96.0,0.0
-81.16,0.0,26.34,-91.0,21.13,-95.0,0.0
-81.22,0.0,24.23,-91.0,21.02,-96.0,0.0
-81.38,0.0,23.12,-91.0,20.92,-96.0,0.0
-81.11,0.0,27.07,-91.0,20.81,-95.0,0.0
-81.29,0.0,22.96,-90.0,20.71,-96.0,0.0
-81.44,0.0,22.85,-90.0,20.61,-96.0,0.0
-81.15,0.0,26.94,-90.0,20.5,-95.0,0.0
-81.31,0.0,22.84,-90.0,20.4,-96.0,0.0
-81.47,0.0,22.53,-90.0,20.3,-96.0,0.0
-81.21,0.0,26.42,-90.0,20.2,-95.0,0.0
-81.39,0.0,22.31,-90.0,20.1,-96.0,0.0
-81.54,0.0,22.21,-90.0,19.99,-96.0,0.0
-81.26,0.0,26.3,-90.0,19.89,-95.0,0.0
-81.42,0.0,22.2,-90.0,19.8,-96.0,0.0
-81.55,0.0,22.15,-90.0,19.7,-96.0,0.0
-81.27,0.0,26.05,-90.0,19.6,-95.0,0.0
-81.43,0.0,21.95,-90.0,19.5,-96.0,0.0
-81.59,0.0,21.64,-90.0,19.4,-96.0,0.0
-81.33,0.0,25.54,-90.0,19.31,-95.0,0.0
-81.51,0.0,21.44,-90.0,19.21,-96.0,0.0
-81.66,0.0,21.33,-90.0,19.11,-96.0,0.0
-81.4,0.0,25.23,-90.0,19.02,-95.0,0.0
-81.56,0.0,21.33,-90.0,18.92,-96.0,0.0
-81.71,0.0,21.03,-90.0,18.83,-96.0,0.0
-81.45,0.0,24.93,-90.0,18.73,-95.0,0.0
-81.62,0.0,20.89,-90.0,18.64,-96.0,0.0
-81.77,0.0,20.79,-88.0,18.55,-96.0,0.0
-81.5,0.0,24.7,-88.0,18.45,-95.0,0.0
-81.67,0.0,20.6,-88.0,18.36,-96.0,0.0
-81.82,0.0,20.5,-88.0,18.27,-96.0,0.0
-81.54,0.0,24.41,-88.0,18.18,-95.0,0.0
-81.72,0.0,20.31,-88.0,18.09,-96.0,0.0
-81.86,0.0,20.21,-88.0,18.0,-96.0,0.0
-81.61,0.0,23.92,-88.0,17.91,-95.0,0.0
-81.8,0.0,19.82,-88.0,17.82,-96.0,0.0
-81.96,0.0,19.73,-88.0,17.73,-96.0,0.0
-81.67,0.0,23.89,-88.0,17.64,-95.0,0.0
-81.83,0.0,19.8,-88.0,17.55,-96.0,0.0
-81.97,0.0,19.71,-88.0,17.46,-96.0,0.0
-81.69,0.0,23.62,-88.0,17.38,-95.0,0.0
-81.85,0.0,19.52,-88.0,17.29,-96.0,0.0
-81.99,0.0,19.43,-88.0,17.2,-96.0,0.0
-81.71,0.0,23.34,-88.0,17.12,-95.0,0.0
-81.87,0.0,19.25,-88.0,17.03,-96.0,0.0
-82.02,0.0,19.16,-88.0,16.95,-96.0,0.0
-81.72,0.0,23.27,-88.0,16.86,-95.0,0.0
-81.87,0.0,19.18,-88.0,16.78,-96.0,0.0
-82.01,0.0,18.95,-87.0,16.69,-96.0,0.0
-81.63,0.0,23.86,-87.0,16.61,-95.0,0.0
-81.81,0.0,18.77,-88.0,16.53,-96.0,0.0
-81.97,0.0,18.68,-88.0,16.44,-96.0,0.0
-81.7,0.0,22.6,-88.0,16.36,-95.0,0.0
-81.86,0.0,18.71,-87.0,16.28,-96.0,0.0
-81.99,0.0,18.63,-87.0,16.2,-96.0,0.0
-81.71,0.0,22.54,-87.0,16.12,-94.0,0.0
-81.87,0.0,18.45,-87.0,16.04,-96.0,0.0
-82.01,0.0,18.37,-87.0,15.96,-96.0,0.0
-81.72,0.0,22.28,-87.0,15.88,-95.0,0.0
-81.88,0.0,18.26,-87.0,15.8,-96.0,0.0
-82.01,0.0,18.17,-87.0,15.72,-96.0,0.0
-81.73,0.0,22.09,-87.0,15.64,-95.0,0.0
-81.89,0.0,18.0,-87.0,15.56,-96.0,0.0
-82.03,0.0,17.92,-87.0,15.48,-96.0,0.0
-81.76,0.0,21.63,-87.0,15.41,-95.0,0.0
-81.94,0.0,17.55,-87.0,15.33,-96.0,0.0
-82.1,0.0,17.47,-87.0,15.25,-96.0,0.0
-81.83,0.0,21.39,-87.0,15.18,-95.0,0.0
-82.02,0.0,17.11,-87.0,15.1,-96.0,0.0
-82.19,0.0,17.03,-87.0,15.03,-96.0,0.0
-81.92,0.0,21.0,-87.0,14.95,-95.0,0.0
-82.08,0.0,17.12,-87.0,14.88,-96.0,0.0
-82.21,0.0,17.04,-87.0,14.8,-96.0,0.0
-81.93,0.0,20.97,-87.0,14.73,-95.0,0.0
-82.08,0.0,16.89,-87.0,14.65,-96.0,0.0
-82.22,0.0,16.81,-87.0,14.58,-96.0,0.0
-81.84,0.0,21.73,-87.0,14.51,-95.0,0.0
-82.01,0.0,16.65,-87.0,14.44,-96.0,0.0
-82.16,0.0,16.58,-87.0,14.36,-96.0,0.0
-81.89,0.0,20.5,-87.0,14.29,-95.0,0.0
-82.06,0.0,16.42,-87.0,14.22,-96.0,0.0
-82.2,0.0,16.4,-87.0,14.15,-96.0,0.0
-81.94,0.0,20.12,-87.0,14.08,-95.0,0.0
-82.12,0.0,16.05,-87.0,14.01,-96.0,0.0
-82.28,0.0,15.97,-87.0,13.94,-96.0,0.0
-82.01,0.0,19.9,-86.0,13.87,-94.0,0.0
-82.18,0.0,15.83,-86.0,13.8,-96.0,0.0
-82.33,0.0,15.75,-86.0,13.73,-96.0,0.0
-82.15,0.0,18.68,-86.0,13.66,-95.0,0.0
-82.3,0.0,15.61,-86.0,13.59,-96.0,0.0
-82.43,0.0,15.54,-86.0,13.52,-96.0,0.0
-82.14,0.0,19.46,-86.0,13.46,-95.0,0.0
-82.3,0.0,15.39,-86.0,13.39,-96.0,0.0
-82.42,0.0,15.37,-86.0,13.32,-96.0,0.0
-82.23,0.0,18.3,-86.0,13.26,-95.0,0.0
-82.37,0.0,15.23,-86.0,13.19,-96.0,0.0
-82.39,30.0,16.16,-86.0,13.12,-96.0,0.0
-82.2,30.0,18.09,-80.0,13.06,-95.0,0.0
-82.35,30.0,15.02,-77.0,12.99,-96.0,0.0
-82.37,30.0,15.95,-72.0,12.93,-96.0,0.0
-82.29,30.0,16.88,-68.0,12.86,-95.0,0.0
-82.4,30.0,15.02,-65.0,12.8,-96.0,0.0
-82.29,30.0,16.95,-61.0,12.73,-96.0,0.0
-82.21,30.0,16.88,-55.0,12.67,-95.0,0.0
-82.33,30.0,14.81,-52.0,12.61,-96.0,0.0
-82.23,30.0,16.8,-48.0,12.54,-96.0,0.0
-82.13,30.0,16.94,-45.0,12.48,-95.0,0.0
-82.24,30.0,14.87,-41.0,12.42,-96.0,0.0
-82.14,30.0,16.8,-36.0,12.36,-95.0,0.0
-82.05,30.0,16.73,-31.0,12.3,-95.0,0.0
-82.18,30.0,14.67,-25.0,12.23,-96.0,0.0
-81.83,30.0,19.21,-17.0,14.79,-95.0,0.0
-81.19,30.0,22.55,-8.0,17.33,-95.0,0.0
-80.7,30.0,21.98,19.0,19.76,-96.0,0.0
-79.92,30.0,25.54,42.0,22.33,-95.0,0.0
-79.15,30.0,26.42,-64.0,22.22,-96.0,0.0
-78.69,30.0,24.36,-59.0,22.11,-96.0,0.0
-78.1,30.0,26.25,-57.0,22.0,-96.0,0.0
-77.49,30.0,27.13,-55.0,21.89,-95.0,0.0
-77.25,30.0,24.02,-53.0,21.78,-96.0,0.0
-76.86,30.0,25.9,-50.0,21.67,-96.0,0.0
-76.51,30.0,25.79,-45.0,21.56,-95.0,0.0
-76.38,30.0,23.88,-41.0,21.45,-96.0,0.0
-76.08,30.0,25.77,-37.0,21.35,-95.0,0.0
-75.72,30.0,26.65,-33.0,21.24,-95.0,0.0
-75.7,30.0,23.54,-27.0,21.13,-96.0,0.0
-75.22,30.0,28.01,-20.0,23.61,-95.0,0.0
-74.41,30.0,31.85,-13.0,26.19,-95.0,0.0
-73.74,30.0,31.19,-2.0,28.74,-96.0,0.0
-72.75,30.0,34.94,10.0,31.3,-95.0,0.0
-71.39,30.0,39.46,27.0,33.82,-94.0,0.0
-70.44,30.0,36.28,-61.0,33.65,-96.0,0.0
-69.57,30.0,36.11,-58.0,33.48,-96.0,0.0
-68.48,30.0,38.73,-57.0,33.31,-95.0,0.0
-67.76,30.0,35.56,-55.0,33.15,-96.0,0.0
-66.99,30.0,36.39,-53.0,32.98,-96.0,0.0
-66.06,30.0,38.22,-50.0,32.82,-95.0,0.0
-65.44,30.0,35.31,-49.0,32.65,-96.0,0.0
-64.77,30.0,35.94,-47.0,32.49,-96.0,0.0
-63.93,30.0,37.77,-41.0,32.33,-95.0,0.0
-63.43,30.0,34.4,-38.0,32.16,-96.0,0.0
-62.85,30.0,35.23,-34.0,32.0,-95.0,0.0
-62.08,30.0,37.07,-30.0,31.84,-95.0,0.0
-61.62,30.0,33.9,-26.0,31.68,-96.0,0.0
-60.71,30.0,38.39,-17.0,34.18,-95.0,0.0
-59.43,30.0,41.92,-10.0,36.71,-95.0,0.0
-58.17,30.0,41.36,0.0,39.16,-96.0,0.0
-56.65,30.0,43.62,12.0,41.42,-96.0,0.0
-54.53,30.0,48.91,31.0,43.86,-94.0,0.0
-52.61,30.0,45.69,-61.0,43.64,-96.0,0.0
-50.57,30.0,45.46,-60.0,43.43,-96.0,0.0
-47.98,30.0,49.24,-58.0,43.21,-95.0,0.0
-45.52,30.0,45.02,-57.0,42.99,-96.0,0.0
-42.77,30.0,44.8,-56.0,42.78,-96.0,0.0
-39.34,30.0,47.59,-55.0,42.56,-95.0,0.0
-35.63,30.0,44.37,-53.0,42.35,-96.0,0.0
-31.11,30.0,45.15,-52.0,42.14,-96.0,0.0
-25.34,30.0,46.94,-50.0,41.93,-95.0,0.0
-18.31,30.0,43.72,-48.0,41.72,-96.0,0.0
-9.01,30.0,43.51,-44.0,41.51,-96.0,0.0
4.21,30.0,46.35,-42.0,41.3,-95.0,0.0
23.49,30.0,43.34,-39.0,41.1,-96.0,0.0
-65.0,30.0,43.13,-37.0,40.89,-96.0,0.0
-63.74,30.0,46.92,-34.0,40.69,-95.0,0.0
-62.91,30.0,42.72,-30.0,40.48,-96.0,0.0
-62.1,30.0,42.51,-25.0,40.28,-96.0,0.0
-60.54,30.0,50.0,-20.0,42.78,-94.0,0.0
-59.19,30.0,47.69,-13.0,45.27,-96.0,0.0
-57.58,30.0,49.91,-4.0,47.5,-96.0,0.0
-55.27,30.0,56.32,7.0,49.92,-94.0,0.0
-53.02,30.0,54.56,22.0,52.16,-96.0,0.0
-50.63,30.0,54.36,-63.0,51.9,-96.0,0.0
-47.68,30.0,57.89,-62.0,51.64,-95.0,0.0
-44.84,30.0,53.62,-61.0,51.38,-96.0,0.0
-41.65,30.0,53.36,-60.0,51.13,-96.0,0.0
-37.59,30.0,57.1,-60.0,50.87,-95.0,0.0
-33.2,30.0,52.84,-59.0,50.62,-96.0,0.0
-27.89,30.0,52.58,-57.0,50.36,-96.0,0.0
-20.83,30.0,56.33,-56.0,50.11,-95.0,0.0
-12.05,30.0,52.07,-56.0,49.86,-96.0,0.0
-0.05,30.0,51.82,-55.0,49.61,-96.0,0.0
17.74,30.0,55.56,-53.0,49.36,-95.0,0.0
-65.0,30.0,51.37,-53.0,49.12,-96.0,0.0
-63.82,30.0,51.12,-52.0,48.87,-96.0,0.0
-62.27,30.0,54.87,-50.0,48.63,-95.0,0.0
-61.15,30.0,50.62,-48.0,48.38,-96.0,0.0
-60.04,30.0,50.37,-47.0,48.14,-96.0,0.0
-58.64,30.0,53.13,-46.0,47.9,-95.0,0.0
-57.51,30.0,49.88,-44.0,47.66,-96.0,0.0
-56.38,30.0,49.44,-42.0,47.42,-96.0,0.0
-54.92,30.0,52.2,-39.0,47.19,-95.0,0.0
-53.59,30.0,49.96,-37.0,46.95,-96.0,0.0
-52.3,30.0,48.72,-31.0,46.71,-96.0,0.0
-50.52,30.0,52.48,-28.0,46.48,-95.0,0.0
-48.99,30.0,48.29,-23.0,46.25,-96.0,0.0
-47.06,30.0,50.74,-18.0,48.7,-96.0,0.0
-44.38,30.0,56.04,-10.0,51.01,-95.0,0.0
-41.29,30.0,56.3,0.0,53.27,-95.0,0.0
-37.59,30.0,57.55,10.0,55.52,-96.0,0.0
-32.64,30.0,63.16,28.0,57.93,-95.0,0.0
-26.84,30.0,60.87,-63.0,57.64,-96.0,0.0
-19.63,30.0,59.58,-62.0,57.36,-96.0,0.0
-9.86,30.0,62.48,-61.0,57.07,-95.0,0.0
3.51,30.0,61.19,-61.0,56.78,-95.0,0.0
23.01,30.0,58.9,-61.0,56.5,-96.0,0.0
-65.0,30.0,58.68,-61.0,56.22,-96.0,0.0
-63.15,30.0,62.39,-60.0,55.94,-95.0,0.0
-61.73,30.0,58.31,-59.0,55.66,-96.0,0.0
-60.33,30.0,58.02,-59.0,55.38,-96.0,0.0
-58.53,30.0,61.74,-58.0,55.1,-95.0,0.0
-57.13,30.0,57.25,-58.0,54.83,-96.0,0.0
-55.69,30.0,56.97,-57.0,54.55,-96.0,0.0
-53.81,30.0,60.69,-57.0,54.28,-95.0,0.0
-52.25,30.0,56.22,-56.0,54.01,-96.0,0.0
-50.59,30.0,55.94,-55.0,53.74,-96.0,0.0
-48.4,30.0,59.72,-54.0,53.47,-95.0,0.0
-46.4,30.0,55.45,-54.0,53.2,-96.0,0.0
-44.17,30.0,55.18,-53.0,52.94,-96.0,0.0
-41.29,30.0,58.71,-52.0,52.67,-95.0,0.0
-38.36,30.0,54.44,-52.0,52.41,-96.0,0.0
-34.93,30.0,54.17,-50.0,52.15,-96.0,0.0
-30.4,30.0,57.91,-49.0,51.89,-95.0,0.0
-25.21,30.0,53.65,-48.0,51.63,-96.0,0.0
-18.6,30.0,53.38,-48.0,51.37,-96.0,0.0
-9.47,30.0,57.12,-46.0,51.11,-94.0,0.0
2.79,30.0,52.86,-45.0,50.86,-96.0,0.0
20.82,30.0,52.6,-42.0,50.6,-96.0,0.0
-65.0,30.0,56.4,-41.0,50.35,-95.0,0.0
-64.63,30.0,52.14,-38.0,50.1,-96.0,0.0
-64.26,30.0,52.09,-37.0,49.85,-96.0,0.0
-63.41,30.0,56.84,-34.0,49.6,-94.0,0.0
-63.09,30.0,51.58,-31.0,49.35,-96.0,0.0
-62.79,30.0,51.33,-28.0,49.1,-96.0,0.0
-62.1,30.0,55.08,-23.0,48.86,-94.0,0.0
-61.55,30.0,53.7,-11.0,51.28,-96.0,0.0
-60.75,30.0,55.96,-1.0,53.54,-96.0,0.0
-59.32,30.0,62.16,8.0,55.75,-94.0,0.0
-58.03,30.0,60.37,23.0,57.97,-96.0,0.0
-56.47,30.0,62.59,48.0,60.13,-96.0,0.0
-54.46,30.0,66.29,-64.0,59.83,-96.0,0.0
-52.79,30.0,61.78,-62.0,59.54,-96.0,0.0
-51.02,30.0,61.48,-62.0,59.24,-96.0,0.0
-48.72,30.0,65.18,-62.0,58.94,-95.0,0.0
-46.61,30.0,60.88,-62.0,58.65,-96.0,0.0
-44.27,30.0,60.58,-62.0,58.35,-96.0,0.0
-41.25,30.0,64.08,-61.0,58.06,-95.0,0.0
-38.18,30.0,59.78,-61.0,57.77,-96.0,0.0
-34.57,30.0,59.49,-61.0,57.48,-96.0,0.0
-29.83,30.0,63.2,-61.0,57.19,-95.0,0.0
-24.36,30.0,58.91,-61.0,56.91,-96.0,0.0
-17.35,30.0,58.67,-59.0,56.62,-96.0,0.0
-7.64,30.0,62.38,-60.0,56.34,-95.0,0.0
5.54,30.0,58.1,-59.0,56.06,-96.0,0.0
25.18,30.0,57.81,-59.0,55.78,-96.0,0.0
-65.0,30.0,61.53,-59.0,55.5,-95.0,0.0
-64.49,30.0,57.45,-60.0,55.22,-96.0,0.0
-64.0,30.0,57.17,-59.0,54.95,-96.0,0.0
-63.14,30.0,60.89,-58.0,54.67,-95.0,0.0
-62.7,30.0,56.61,-58.0,54.4,-96.0,0.0
-62.28,30.0,56.34,-58.0,54.13,-96.0,0.0
-61.48,30.0,60.06,-57.0,53.86,-95.0,0.0
-61.09,30.0,55.79,-57.0,53.59,-96.0,0.0
-60.72,30.0,55.57,-57.0,53.32,-96.0,0.0
-59.95,30.0,59.3,-56.0,53.05,-95.0,0.0
-59.59,30.0,55.03,-56.0,52.79,-96.0,0.0
-59.24,30.0,54.76,-55.0,52.52,-96.0,0.0
-58.52,30.0,58.29,-55.0,52.26,-95.0,0.0
-58.19,30.0,54.02,-54.0,52.0,-96.0,0.0
-57.87,30.0,53.76,-54.0,51.74,-96.0,0.0
-57.16,30.0,57.5,-53.0,51.48,-95.0,0.0
-56.81,30.0,53.44,-53.0,51.22,-96.0,0.0
-56.47,30.0,53.17,-52.0,50.97,-96.0,0.0
-55.73,30.0,56.92,-50.0,50.71,-95.0,0.0
-55.36,30.0,52.71,-49.0,50.46,-96.0,0.0
-54.98,30.0,52.45,-48.0,50.21,-96.0,0.0
-54.2,30.0,56.2,-48.0,49.96,-95.0,0.0
-53.79,30.0,51.94,-47.0,49.71,-96.0,0.0
-53.36,30.0,51.69,-46.0,49.46,-96.0,0.0
-52.53,30.0,55.44,-45.0,49.21,-95.0,0.0
-52.04,30.0,51.19,-43.0,48.96,-96.0,0.0
-51.53,30.0,50.94,-41.0,48.72,-96.0,0.0
-50.71,30.0,53.49,-39.0,48.48,-95.0,0.0
-50.14,30.0,50.24,-35.0,48.23,-96.0,0.0
-49.52,30.0,50.0,-32.0,47.99,-96.0,0.0
-48.56,30.0,52.75,-29.0,47.75,-95.0,0.0
-47.8,30.0,49.56,-24.0,47.51,-96.0,0.0
-46.71,30.0,51.92,-18.0,49.88,-96.0,0.0
-44.96,30.0,57.17,-13.0,52.14,-95.0,0.0
-43.03,30.0,56.46,-6.0,54.43,-96.0,0.0
-40.57,30.0,58.89,4.0,56.86,-96.0,0.0
-37.15,30.0,64.31,18.0,59.28,-95.0,0.0
-33.41,30.0,61.0,-63.0,58.98,-96.0,0.0
-28.87,30.0,60.71,-62.0,58.69,-96.0,0.0
-22.92,30.0,63.41,-62.0,58.39,-95.0,0.0
-15.54,30.0,60.11,-62.0,58.1,-96.0,0.0
-5.64,30.0,59.82,-62.0,57.81,-96.0,0.0
8.75,30.0,63.52,-62.0,57.52,-95.0,0.0
-65.0,30.0,59.28,-62.0,57.24,-96.0,0.0
-64.55,30.0,58.99,-62.0,56.95,-96.0,0.0
-63.84,30.0,61.7,-62.0,56.66,-95.0,0.0
-63.44,30.0,58.42,-62.0,56.38,-96.0,0.0
-63.08,30.0,58.13,-62.0,56.1,-96.0,0.0
-62.43,30.0,60.85,-62.0,55.82,-95.0,0.0
-61.98,30.0,58.77,-62.0,55.54,-96.0,0.0
-61.65,30.0,57.48,-61.0,55.26,-96.0,0.0
-61.03,30.0,60.2,-61.0,54.99,-95.0,0.0
-60.71,30.0,57.12,-61.0,54.71,-96.0,0.0
-60.4,30.0,56.84,-61.0,54.44,-96.0,0.0
-59.9,30.0,58.57,-61.0,54.16,-95.0,0.0
-59.31,30.0,59.35,-60.0,53.89,-95.0,0.0
-59.01,30.0,56.07,-59.0,53.62,-96.0,0.0
-58.53,30.0,57.8,-60.0,53.36,-95.0,0.0
-58.06,30.0,57.53,-60.0,53.09,-95.0,0.0
-57.78,30.0,55.26,-60.0,52.82,-96.0,0.0
-57.43,30.0,55.78,-58.0,52.56,-96.0,0.0
-56.89,30.0,57.52,-58.0,52.3,-95.0,0.0
-56.63,30.0,54.25,-58.0,52.04,-96.0,0.0
-56.21,30.0,55.78,-58.0,51.78,-95.0,0.0
-55.78,30.0,55.52,-58.0,51.52,-95.0,0.0
-55.54,30.0,53.26,-57.0,51.26,-96.0,0.0
-55.1,30.0,55.05,-57.0,51.0,-95.0,0.0
-54.64,30.0,54.99,-57.0,50.75,-95.0,0.0
-54.36,30.0,52.74,-56.0,50.49,-96.0,0.0
-53.78,30.0,55.48,-56.0,50.24,-95.0,0.0
-53.27,30.0,54.22,-55.0,49.99,-95.0,0.0
-52.95,30.0,51.97,-55.0,49.74,-96.0,0.0
-52.42,30.0,53.71,-55.0,49.49,-96.0,0.0
-51.86,30.0,53.46,-54.0,49.24,-95.0,0.0
-51.48,30.0,51.21,-53.0,49.0,-96.0,0.0
-50.77,30.0,53.96,-53.0,48.75,-95.0,0.0
-50.22,30.0,51.71,-52.0,48.51,-96.0,0.0
-49.72,30.0,50.52,-52.0,48.27,-96.0,0.0
-49.01,30.0,52.07,-50.0,48.03,-95.0,0.0
-48.24,30.0,51.82,-49.0,47.79,-95.0,0.0
-47.6,30.0,49.58,-49.0,47.55,-96.0,0.0
-46.6,30.0,52.34,-48.0,47.31,-95.0,0.0
